SiO2 Al2O3 CaO Na2O MgO B2O3 Li2O GeO2 K2O P2O5 BaO
69.88 4.04 0.0 0.0 1.26 0.0 15.92 0.0 1.01 1.12 4.14
69.85 4.04 0.0 0.0 1.26 0.0 15.92 0.0 1.01 1.12 4.14
70.05 4.04 0.0 0.0 1.26 0.0 15.89 0.0 1.01 1.11 4.13
66.51 8.58 0.0 2.92 3.74 0.0 15.14 0.0 0.96 0.0 0.0
69.86 3.17 14.97 5.21 0.0 0.0 0.0 0.0 3.43 0.0 1.26
63.46 11.58 6.99 0.0 7.98 7.49 0.0 0.0 0.0 0.0 0.0
64.0 11.0 7.0 0.0 8.0 7.5 0.0 0.0 0.0 0.0 0.0
64.1 10.9 8.0 0.0 7.0 7.5 0.0 0.0 0.0 0.0 0.0
64.0 10.8 7.7 0.0 7.5 7.5 0.0 0.0 0.0 0.0 0.0
66.32 10.23 9.47 0.0 0.49 10.3 0.0 0.0 0.0 0.0 0.22
66.92 10.2 9.79 0.0 4.37 7.13 0.0 0.0 0.0 0.0 1.45
66.14 10.79 9.5 0.0 0.5 9.86 0.0 0.0 0.0 0.0 0.22
73.98 13.29 5.76 0.05 1.35 0.0 0.0 0.0 0.0 0.0 3.44
74.46 13.04 5.65 0.05 1.33 0.0 0.0 0.0 0.0 0.0 3.37
74.03 13.22 5.38 0.05 1.59 0.0 0.0 0.0 0.0 0.0 3.26
72.87 13.89 5.4 0.06 1.84 0.0 0.0 0.0 0.0 0.0 3.33
73.47 13.56 5.87 0.05 1.37 0.0 0.0 0.0 0.0 0.0 3.0
62.93 8.41 2.35 15.44 3.27 1.9 0.0 0.0 3.43 0.0 0.0
73.58 8.42 0.0 8.48 0.0 0.0 4.07 0.0 3.67 0.0 0.0
72.04 8.24 0.0 8.34 0.0 1.39 3.89 0.0 3.57 0.0 0.0
72.19 7.9 0.0 8.0 0.0 0.0 8.3 0.0 1.97 0.0 0.0
73.85 7.86 0.0 7.96 0.0 0.0 8.25 0.0 1.96 0.0 0.0
73.99 8.67 0.0 12.99 0.0 0.0 0.0 0.0 4.31 0.0 0.0
73.99 8.66 0.0 8.64 0.0 0.0 0.0 0.0 8.67 0.0 0.0
62.44 8.41 2.35 15.96 3.27 1.89 0.0 0.0 3.5 0.0 0.0
58.62 9.1 7.94 0.0 0.0 22.63 0.0 0.0 0.0 0.0 0.0
73.97 8.66 0.0 8.71 0.0 0.0 8.62 0.0 0.0 0.0 0.0
73.97 5.7 0.0 7.18 5.98 0.0 3.52 0.0 3.54 0.0 0.0
73.89 5.72 0.0 7.18 2.96 2.97 3.57 0.0 3.6 0.0 0.0
50.0 12.0 0.0 5.0 8.0 20.0 0.0 0.0 5.0 0.0 0.0
52.4 9.5 0.0 4.8 0.0 23.8 0.0 0.0 9.5 0.0 0.0
60.0 10.0 0.0 5.0 5.0 15.0 0.0 0.0 5.0 0.0 0.0
60.0 10.0 0.0 5.0 0.0 20.0 0.0 0.0 5.0 0.0 0.0
65.0 2.5 0.0 12.5 10.0 5.0 0.0 0.0 5.0 0.0 0.0
65.0 5.0 0.0 10.0 10.0 5.0 0.0 0.0 5.0 0.0 0.0
65.0 5.0 5.0 10.0 5.0 5.0 0.0 0.0 5.0 0.0 0.0
65.0 5.0 5.0 3.0 5.0 5.0 8.0 0.0 4.0 0.0 0.0
65.0 5.0 5.0 1.0 5.0 5.0 8.0 0.0 6.0 0.0 0.0
65.0 5.0 5.0 11.0 5.0 5.0 0.0 0.0 4.0 0.0 0.0
52.5 13.68 7.7 14.9 5.93 0.0 0.0 0.0 4.87 0.0 0.0
51.27 15.49 10.52 13.22 7.64 0.0 0.0 0.0 1.46 0.0 0.0
53.12 15.82 9.78 12.42 4.98 0.0 0.0 0.0 3.55 0.0 0.0
53.66 15.71 8.84 14.81 3.66 0.0 0.0 0.0 2.99 0.0 0.0
64.83 15.06 10.96 0.0 0.0 5.01 0.0 0.0 0.0 3.94 0.0
64.04 14.49 10.88 0.0 0.0 6.97 0.0 0.0 0.0 3.42 0.0
63.35 13.84 10.8 0.0 0.0 8.9 0.0 0.0 0.0 2.91 0.0
70.06 10.28 8.76 0.0 0.0 10.35 0.0 0.0 0.0 0.46 0.0
69.0 11.82 9.55 0.0 0.0 7.7 0.0 0.0 0.0 1.89 0.0
67.08 11.9 10.82 0.0 0.0 7.74 0.0 0.0 0.0 2.37 0.0
68.56 11.11 10.7 0.0 0.0 7.66 0.0 0.0 0.0 1.88 0.0
65.3 12.63 10.88 0.0 0.0 8.76 0.0 0.0 0.0 2.39 0.0
69.68 10.31 9.38 0.0 0.0 9.44 0.0 0.0 0.0 0.0 0.43
68.13 10.87 9.3 0.0 1.62 9.36 0.0 0.0 0.0 0.0 0.0
70.26 10.35 8.23 0.0 0.0 9.48 0.0 0.0 0.0 0.0 0.0
67.3 10.46 7.13 0.0 1.65 10.53 0.0 0.0 0.0 0.0 0.87
68.53 9.93 6.02 0.0 1.67 9.7 0.0 0.0 0.0 0.0 2.2
65.44 7.56 0.0 0.0 0.0 14.4 0.0 0.0 0.0 0.0 12.07
68.13 11.01 5.89 0.0 4.91 8.54 0.0 0.0 0.0 0.0 1.29
64.98 9.96 9.35 0.0 0.0 15.53 0.0 0.0 0.0 0.0 0.0
67.45 9.24 9.27 0.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0
67.87 9.22 9.83 0.0 0.0 13.04 0.0 0.0 0.0 0.0 0.0
67.16 9.2 8.07 0.0 1.6 13.93 0.0 0.0 0.0 0.0 0.0
64.96 10.71 8.26 0.0 0.0 15.21 0.0 0.0 0.0 0.0 0.0
66.54 11.63 9.4 0.0 0.0 12.3 0.0 0.0 0.0 0.0 0.0
65.42 8.26 9.58 0.0 0.0 16.74 0.0 0.0 0.0 0.0 0.0
64.56 9.94 9.91 0.0 0.0 15.5 0.0 0.0 0.0 0.0 0.0
67.58 10.3 9.67 0.0 0.34 9.74 0.0 0.0 0.0 0.0 0.0
66.27 8.01 4.0 10.01 7.51 0.0 0.9 0.0 0.5 0.0 0.0
66.63 7.99 4.0 9.99 7.49 0.0 0.8 0.0 0.9 0.0 0.0
68.04 10.22 8.71 0.0 1.62 10.29 0.0 0.0 0.0 0.0 0.0
69.92 9.81 7.14 0.0 0.83 8.62 0.0 0.0 0.0 0.0 0.87
67.01 10.77 9.5 0.0 0.0 9.56 0.0 0.0 0.0 0.0 0.22
65.8 9.58 8.71 0.0 0.81 14.97 0.0 0.0 0.0 0.0 0.0
66.5 9.15 7.68 0.0 0.0 7.21 0.0 0.0 0.0 0.0 6.55
64.79 10.67 10.01 0.0 0.0 8.57 0.0 0.0 0.0 0.0 5.04
52.61 13.7 7.71 14.92 5.94 0.0 0.0 0.0 4.87 0.0 0.0
51.34 15.52 10.54 13.24 7.65 0.0 0.0 0.0 1.46 0.0 0.0
53.17 15.84 9.8 12.43 4.99 0.0 0.0 0.0 3.56 0.0 0.0
53.72 15.73 8.86 14.83 3.66 0.0 0.0 0.0 2.99 0.0 0.0
64.0 7.5 0.0 5.0 8.0 0.0 8.4 0.0 4.6 0.0 0.0
70.34 10.37 8.24 0.02 0.0 9.49 0.001105 0.0 0.003505 0.0 0.43
70.43 10.38 8.26 0.05 0.0 9.51 0.0002213 0.0 0.00702 0.0 0.43
70.46 10.39 8.26 0.06 0.0 9.5 0.00155 0.0 0.007022 0.0 0.43
70.1 10.33 8.22 0.006372 0.0 9.45 0.001322 0.0 0.0006987 0.0 0.43
66.0 8.5 0.0 11.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0
64.5 10.0 0.0 6.0 5.0 0.0 10.5 0.0 3.0 0.0 0.0
66.0 5.5 2.0 4.0 8.0 0.0 8.4 0.0 4.6 0.0 0.0
62.1 13.0 0.0 6.8 3.0 0.0 10.7 0.0 3.0 0.0 0.0
65.67 8.5 0.0 10.9 0.0 0.0 12.4 0.0 0.0 0.0 0.0
65.67 8.5 0.0 10.9 0.0 0.0 12.39 0.0 0.0 0.0 0.0
65.62 8.5 0.0 10.9 0.0 0.0 12.4 0.0 0.0 0.0 0.0
65.57 8.49 0.0 10.89 0.0 0.0 12.39 0.0 0.0 0.0 0.0
65.54 8.49 0.0 10.89 0.0 0.0 12.39 0.0 0.0 0.0 0.0
57.97 11.69 0.0 3.2 7.99 0.0 9.09 0.0 9.99 0.0 0.0
65.69 8.47 0.0 10.95 0.0 0.0 12.39 0.0 0.0 0.0 0.0
71.34 8.13 0.0 0.0 8.38 0.0 5.96 0.0 5.22 0.0 0.0
71.58 6.04 0.0 0.99 9.16 0.0 5.15 0.0 5.23 0.0 0.0
70.93 7.86 0.0 0.3 9.1 0.0 5.33 0.0 5.19 0.0 0.0
71.12 15.79 0.0 1.72 0.0 0.0 4.47 0.0 5.67 0.0 0.0
64.47 10.22 0.0 0.0 7.89 0.0 12.61 0.0 2.37 0.0 0.0
70.37 15.64 0.0 3.13 1.83 0.0 1.12 0.0 5.62 0.0 0.0
68.08 10.19 8.69 0.0 1.62 10.26 0.0 0.0 0.0 0.0 0.0
68.87 10.15 7.39 0.0 0.86 8.92 0.0 0.0 0.0 0.0 0.9
66.75 10.49 9.18 0.0 0.83 9.6 0.0 0.0 0.0 0.0 0.44
65.68 9.68 9.39 0.0 0.0 15.12 0.0 0.0 0.0 0.0 0.0
66.23 9.22 7.74 0.0 0.0 7.27 0.0 0.0 0.0 0.0 6.61
64.81 10.67 10.01 0.0 0.0 8.57 0.0 0.0 0.0 0.0 5.03
74.24 4.38 1.14 6.68 0.0 10.98 0.0 0.0 1.01 0.0 0.0
71.13 3.08 3.36 11.66 0.0 9.93 0.0 0.0 0.33 0.0 0.0
60.48 7.37 25.69 0.0 3.11 0.0 0.0 0.0 0.0 0.0 0.41
66.89 12.36 0.22 0.1 15.32 4.34 0.0 0.0 0.07 0.0 0.0
67.33 12.5 0.23 0.1 13.43 4.12 0.0 0.0 0.07 0.0 0.0
64.47 12.73 1.56 0.2 16.48 3.78 0.0 0.0 0.07 0.0 0.0
67.56 10.72 1.23 0.3 14.57 2.87 0.21 0.0 0.07 0.0 0.0
63.48 13.14 0.57 0.1 15.82 4.58 0.0 0.0 0.07 0.0 0.0
68.57 12.24 0.23 0.21 14.29 2.3 0.21 0.0 0.07 0.0 1.25
63.93 13.53 1.72 0.1 13.53 4.15 0.0 0.0 0.14 0.0 0.0
70.01 12.73 2.72 0.1 10.89 2.92 0.0 0.0 0.07 0.0 0.0
66.78 14.24 2.07 0.21 11.52 3.89 0.22 0.0 0.0 0.0 0.0
64.97 12.29 0.89 0.1 16.94 3.33 0.0 0.0 0.07 0.0 0.0
66.65 12.13 0.34 0.2 16.2 2.71 0.0 0.0 0.07 0.0 0.0
67.39 13.18 0.11 0.1 13.9 3.84 0.0 0.0 0.07 0.0 0.0
66.87 11.24 0.55 0.1 17.66 2.49 0.0 0.0 0.07 0.0 0.0
72.0 1.1 8.6 12.6 5.5 0.0 0.0 0.0 0.2 0.0 0.0
66.3 8.5 0.0 10.9 0.0 0.0 11.6 0.0 0.0 0.0 0.0
62.0 13.0 0.0 5.0 3.0 0.0 10.0 0.0 5.0 0.0 0.0
62.0 13.0 0.0 10.0 3.0 0.0 5.0 0.0 5.0 0.0 0.0
62.0 13.0 0.0 5.0 3.0 0.0 5.0 0.0 10.0 0.0 0.0
62.0 13.0 0.0 6.7 3.0 0.0 6.7 0.0 6.6 0.0 0.0
62.0 13.0 0.0 7.5 3.0 0.0 7.5 0.0 5.0 0.0 0.0
62.0 13.0 0.0 6.0 3.0 0.0 9.0 0.0 5.0 0.0 0.0
67.13 6.81 0.0 6.16 0.0 9.7 9.38 0.0 0.72 0.0 0.0
67.29 6.57 0.35 7.64 1.14 7.99 7.57 0.0 1.15 0.0 0.0
67.46 6.33 0.72 9.14 2.3 6.27 5.7 0.0 1.58 0.0 0.0
67.63 6.07 1.08 10.66 3.48 4.5 3.85 0.0 2.02 0.0 0.0
67.8 5.82 1.47 12.2 4.67 2.72 1.92 0.0 2.48 0.0 0.0
67.99 5.55 1.84 13.77 5.87 0.92 0.0 0.0 2.93 0.0 0.0
70.64 3.2 13.97 4.21 0.0 0.0 0.0 0.0 4.16 0.0 1.7
65.46 9.17 6.41 0.0 1.78 7.23 0.0 0.0 0.0 0.0 7.03
68.24 10.97 4.98 0.0 1.73 8.03 0.0 0.0 0.0 0.0 4.56
68.64 10.21 9.28 0.0 1.61 9.34 0.0 0.0 0.0 0.0 0.0
66.15 10.29 0.58 14.0 5.71 0.6 0.0 0.0 2.45 0.0 0.0
59.66 0.0 0.0 12.2 0.0 28.14 0.0 0.0 0.0 0.0 0.0
67.73 0.0 0.0 14.23 0.0 18.04 0.0 0.0 0.0 0.0 0.0
55.3 0.0 0.0 29.99 0.0 14.71 0.0 0.0 0.0 0.0 0.0
75.0 0.0 0.0 12.5 0.0 12.5 0.0 0.0 0.0 0.0 0.0
60.0 3.32 9.2 5.54 0.0 19.72 0.0 0.0 0.0 0.0 2.22
60.0 3.03 8.37 6.41 0.0 16.14 0.0 0.0 0.0 0.0 6.05
60.0 3.07 8.39 7.16 0.0 14.32 0.0 0.0 0.0 0.0 7.06
60.0 3.36 10.09 12.27 0.0 6.72 0.0 0.0 0.0 0.0 7.56
60.0 3.28 9.83 14.14 0.0 6.55 0.0 0.0 0.0 0.0 6.2
60.0 3.13 9.4 14.64 0.0 6.27 0.0 0.0 0.0 0.0 6.56
55.06 5.47 0.0 13.04 0.0 4.01 19.46 0.0 2.96 0.0 0.0
39.37 11.14 4.58 17.07 7.56 0.0 16.2 0.0 3.05 0.0 0.0
43.03 15.01 1.46 27.0 1.52 9.97 0.0 0.0 1.01 0.0 0.0
39.93 12.04 4.01 0.0 7.54 8.99 19.92 0.0 6.45 0.0 0.0
44.98 7.01 3.43 24.04 1.49 6.99 12.06 0.0 0.0 0.0 0.0
42.77 6.95 2.29 18.7 1.6 8.51 19.18 0.0 0.0 0.0 0.0
18.3 14.7 0.0 0.0 0.0 47.6 17.8 0.0 0.0 0.0 0.0
79.35 0.29 0.0 14.57 0.0 4.88 0.0 0.0 0.0 0.0 0.0
78.92 0.69 0.0 14.52 0.0 4.95 0.0 0.0 0.0 0.0 0.0
77.4 2.2 0.0 14.6 0.0 4.9 0.0 0.0 0.0 0.0 0.0
74.7 4.7 0.0 14.6 0.0 5.0 0.0 0.0 0.0 0.0 0.0
71.8 7.6 0.0 14.7 0.0 4.9 0.0 0.0 0.0 0.0 0.0
68.9 10.3 0.0 14.8 0.0 5.0 0.0 0.0 0.0 0.0 0.0
67.1 12.6 0.0 14.3 0.0 5.0 0.0 0.0 0.0 0.0 0.0
64.1 15.6 0.0 14.3 0.0 5.0 0.0 0.0 0.0 0.0 0.0
62.31 17.94 0.0 13.75 0.0 5.07 0.0 0.0 0.0 0.0 0.0
61.13 19.38 0.0 13.63 0.0 4.98 0.0 0.0 0.0 0.0 0.0
80.08 0.16 0.0 14.77 0.0 4.84 0.0 0.0 0.0 0.0 0.0
79.28 1.16 0.0 14.58 0.0 4.84 0.0 0.0 0.0 0.0 0.0
78.82 2.0 0.0 14.4 0.0 4.7 0.0 0.0 0.0 0.0 0.0
78.13 4.0 0.0 13.6 0.0 4.2 0.0 0.0 0.0 0.0 0.0
76.93 5.7 0.0 13.01 0.0 4.3 0.0 0.0 0.0 0.0 0.0
75.85 7.49 0.0 12.29 0.0 4.3 0.0 0.0 0.0 0.0 0.0
72.03 10.4 0.0 13.1 0.0 4.4 0.0 0.0 0.0 0.0 0.0
69.15 12.69 0.0 13.49 0.0 4.6 0.0 0.0 0.0 0.0 0.0
62.97 17.18 0.0 14.73 0.0 4.99 0.0 0.0 0.0 0.0 0.0
60.52 19.61 0.0 14.73 0.0 5.0 0.0 0.0 0.0 0.0 0.0
83.13 1.55 0.02 3.54 0.02 11.32 0.0 0.0 0.42 0.0 0.0
10.0 8.83 0.0 0.0 0.0 8.0 10.78 0.0 0.0 61.27 0.0
8.5 10.83 0.0 0.0 0.0 5.0 11.78 0.0 0.0 61.27 0.0
7.37 8.24 0.0 0.0 0.0 7.37 10.09 0.0 0.0 64.5 0.0
5.0 8.83 0.0 0.0 5.0 6.0 9.78 0.0 0.0 64.27 0.0
65.0 11.5 0.0 5.5 0.0 0.0 12.8 0.0 3.4 0.0 0.0
65.5 11.5 0.0 5.5 0.0 0.0 12.3 0.0 3.4 0.0 0.0
65.5 12.0 0.0 5.5 0.0 0.0 11.8 0.0 3.4 0.0 0.0
66.0 12.0 0.0 4.0 0.0 0.0 12.8 0.0 3.4 0.0 0.0
65.5 11.0 0.0 5.5 0.0 0.0 12.8 0.0 3.4 0.0 0.0
66.0 10.5 0.0 5.5 0.0 0.0 12.8 0.0 3.4 0.0 0.0
65.5 12.0 0.0 5.5 0.0 0.0 12.8 0.0 3.4 0.0 0.0
66.0 12.0 0.0 5.5 0.0 0.0 12.8 0.0 3.4 0.0 0.0
66.0 12.0 0.0 5.5 0.0 0.0 11.3 0.0 3.4 0.0 0.0
65.5 12.0 0.0 4.5 0.0 0.0 12.8 0.0 3.4 0.0 0.0
60.96 9.72 14.78 0.3 12.24 0.0 1.53 0.0 0.13 0.0 0.0
61.23 9.73 13.7 0.03 14.99 0.0 0.0 0.0 0.0 0.0 0.0
61.28 10.29 13.35 0.0 14.31 0.0 0.0 0.0 0.0 0.0 0.0
61.21 10.28 13.34 0.49 14.3 0.0 0.0 0.0 0.0 0.0 0.0
61.32 10.3 13.36 0.0 14.32 0.0 0.0 0.0 0.32 0.0 0.0
61.42 10.32 13.39 0.0 14.35 0.0 0.0 0.0 0.33 0.0 0.0
61.48 9.3 13.23 0.24 15.31 0.0 0.0 0.0 0.16 0.0 0.0
61.42 9.3 13.22 0.0 15.3 0.0 0.0 0.0 0.0 0.0 0.0
67.67 11.41 5.21 0.0 1.4 8.71 0.0 0.0 0.0 0.0 4.3
67.53 10.19 5.39 0.0 2.0 10.19 0.0 0.0 0.0 0.0 2.7
67.33 11.09 8.79 0.0 2.2 9.99 0.0 0.0 0.0 0.0 0.0
67.2 10.6 6.7 0.0 2.9 10.6 0.0 0.0 0.0 0.0 0.3
62.39 13.22 8.7 1.51 14.1 0.0 0.0 0.0 0.0 0.0 0.0
61.65 12.11 9.41 1.5 15.24 0.0 0.0 0.0 0.0 0.0 0.0
61.02 11.14 10.04 1.48 16.23 0.0 0.0 0.0 0.0 0.0 0.0
60.52 10.34 10.54 1.47 17.04 0.0 0.0 0.0 0.0 0.0 0.0
60.62 12.91 9.68 1.07 15.63 0.0 0.0 0.0 0.0 0.0 0.0
60.68 12.94 9.47 1.51 15.31 0.0 0.0 0.0 0.0 0.0 0.0
60.79 12.96 10.49 1.08 14.59 0.0 0.0 0.0 0.0 0.0 0.0
60.27 12.84 9.68 1.5 15.62 0.0 0.0 0.0 0.0 0.0 0.0
60.14 12.83 9.65 1.08 15.53 0.0 0.0 0.0 0.0 0.0 0.0
60.99 13.0 11.29 1.08 13.54 0.0 0.0 0.0 0.0 0.0 0.0
60.0 0.0 0.0 10.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0
60.0 0.0 0.0 20.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0
60.0 0.0 0.0 30.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0
73.0 5.0 0.0 14.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0
73.0 5.0 0.0 12.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
73.2 7.0 0.0 14.0 5.5 0.0 0.0 0.0 0.0 0.0 0.0
72.0 7.0 0.0 12.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0
61.69 11.19 9.2 0.0 11.99 3.7 0.0 0.0 0.0 0.0 2.1
66.82 12.07 6.69 0.0 8.66 2.84 0.0 0.0 0.0 0.0 2.15
67.85 12.32 5.84 0.0 7.63 2.88 0.0 0.0 0.0 0.28 2.18
67.35 12.17 6.15 0.0 7.9 2.86 0.0 0.0 0.0 0.0 2.16
67.5 12.19 6.16 0.0 7.92 2.86 0.0 0.0 0.0 0.0 2.6
67.47 12.51 6.16 0.0 7.91 2.86 0.0 0.0 0.0 0.0 2.17
66.69 12.91 6.19 0.0 7.95 2.88 0.0 0.0 0.0 0.0 2.61
65.87 13.62 6.22 0.0 7.99 2.89 0.0 0.0 0.0 0.0 2.63
65.93 13.3 6.23 0.0 8.0 2.89 0.0 0.0 0.0 0.24 2.63
65.54 13.66 6.24 0.0 8.01 2.9 0.0 0.0 0.0 0.24 2.63
47.6 7.2 0.4 0.0 0.0 14.0 0.0 0.0 0.0 0.0 28.5
65.17 13.9 0.1 0.03 14.47 4.29 2.0 0.0 0.0 0.0 0.0
64.31 14.15 0.11 0.05 14.72 4.54 2.08 0.0 0.00668 0.0 0.0
63.91 14.18 0.11 0.05 14.67 4.95 2.09 0.0 0.006686 0.0 0.0
64.27 14.35 0.11 0.04 14.86 4.7 1.63 0.0 0.006702 0.0 0.0
64.52 14.35 0.1 0.05 14.39 4.88 1.67 0.0 0.006713 0.0 0.0
64.64 14.35 0.09 0.0 14.83 4.99 1.06 0.0 0.0 0.0 0.0
70.23 10.35 8.23 0.006383 0.0 9.47 0.001324 0.0 0.0007 0.0 0.43
71.4 0.0 4.8 23.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.2 0.0 9.1 22.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.27 0.0 13.01 21.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 10.0
75.0 0.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0
75.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0
72.0 6.0 0.0 10.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0
72.0 6.0 0.0 8.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0
67.0 12.0 5.0 5.0 6.5 4.0 0.0 0.0 0.0 0.0 0.0
68.43 14.99 1.0 5.19 7.89 2.0 0.0 0.0 0.0 0.0 0.0
68.91 15.09 1.01 1.21 7.95 2.01 3.32 0.0 0.0 0.0 0.0
66.0 11.2 4.6 1.2 5.1 6.1 3.3 0.0 0.0 0.0 0.0
65.41 14.07 1.59 1.19 5.05 6.05 4.16 0.0 0.0 0.0 0.0
67.1 12.73 5.09 0.98 7.54 0.0 6.07 0.0 0.0 0.0 0.0
72.96 15.97 1.28 1.06 8.2 0.0 0.0 0.0 0.0 0.0 0.0
74.0 13.0 2.0 6.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0
66.0 17.0 0.0 6.0 6.0 5.0 0.0 0.0 0.0 0.0 0.0
64.86 10.0 0.0 17.5 6.35 0.0 0.0 0.0 1.0 0.0 0.0
65.8 11.4 0.0 16.7 4.8 0.0 0.0 0.0 1.0 0.0 0.0
66.4 9.7 0.0 18.5 4.0 0.0 0.0 0.0 0.5 0.0 0.0
66.34 9.3 0.0 16.35 7.05 0.0 0.0 0.0 0.67 0.0 0.0
67.15 9.45 0.0 16.55 5.55 0.0 0.0 0.0 0.68 0.0 0.0
67.45 8.7 0.0 16.35 6.27 0.0 0.0 0.0 1.0 0.0 0.0
67.7 9.35 0.0 15.37 6.3 0.0 0.0 0.0 1.0 0.0 0.0
68.08 9.4 0.0 16.5 4.75 0.0 0.0 0.0 1.0 0.0 0.0
68.58 8.7 0.0 17.38 4.71 0.0 0.0 0.0 0.35 0.0 0.0
69.2 8.02 0.0 15.25 6.25 0.0 0.0 0.0 1.0 0.0 0.0
65.83 8.23 2.3 15.1 3.2 1.85 0.0 0.0 3.36 0.0 0.0
64.25 9.58 2.32 15.23 3.23 1.87 0.0 0.0 3.39 0.0 0.0
63.46 10.26 2.33 15.3 3.24 1.88 0.0 0.0 3.4 0.0 0.0
66.54 9.54 2.31 15.16 3.22 0.0 0.0 0.0 3.1 0.0 0.0
63.15 9.41 4.56 14.97 5.4 0.0 0.0 0.0 2.38 0.0 0.0
64.52 10.95 0.0 16.47 5.89 0.0 0.0 0.0 2.04 0.0 0.0
63.11 9.42 2.28 20.05 3.17 1.84 0.0 0.0 0.0 0.0 0.0
65.26 6.27 2.28 14.97 3.17 4.59 0.0 0.0 3.33 0.0 0.0
63.7 10.85 0.58 16.49 4.84 0.65 0.0 0.0 2.76 0.0 0.0
46.1 0.0 26.9 0.0 0.0 0.0 24.4 0.0 0.0 2.6 0.0
46.1 0.0 26.9 6.1 0.0 0.0 18.3 0.0 0.0 2.6 0.0
46.1 0.0 26.9 12.2 0.0 0.0 12.2 0.0 0.0 2.6 0.0
46.1 0.0 26.9 18.3 0.0 0.0 6.1 0.0 0.0 2.6 0.0
46.1 0.0 26.9 18.3 0.0 0.0 0.0 0.0 6.1 2.6 0.0
46.1 0.0 26.9 12.2 0.0 0.0 0.0 0.0 12.2 2.6 0.0
46.1 0.0 26.9 6.1 0.0 0.0 0.0 0.0 18.3 2.6 0.0
46.1 0.0 26.9 0.0 0.0 0.0 0.0 0.0 24.4 2.6 0.0
75.83 0.07 0.19 15.63 8.11 0.0 0.0 0.0 0.0 0.0 0.0
73.7 2.71 0.07 15.73 7.62 0.0 0.0 0.0 0.0 0.0 0.0
70.88 5.32 0.09 15.68 7.88 0.0 0.0 0.0 0.0 0.0 0.0
68.07 7.99 0.09 15.71 7.98 0.0 0.0 0.0 0.0 0.0 0.0
65.33 10.72 0.09 15.74 7.95 0.0 0.0 0.0 0.0 0.0 0.0
59.92 15.98 0.08 15.77 8.08 0.0 0.0 0.0 0.0 0.0 0.0
75.88 0.03 8.11 15.72 0.1 0.0 0.0 0.0 0.0 0.0 0.0
73.17 2.71 8.1 15.76 0.1 0.0 0.0 0.0 0.0 0.0 0.0
70.73 5.3 7.91 15.78 0.11 0.0 0.0 0.0 0.0 0.0 0.0
68.08 8.02 7.92 15.72 0.09 0.0 0.0 0.0 0.0 0.0 0.0
65.2 10.72 8.03 15.77 0.12 0.0 0.0 0.0 0.0 0.0 0.0
57.18 18.71 8.15 15.68 0.13 0.0 0.0 0.0 0.0 0.0 0.0
66.33 13.49 6.29 0.0 5.49 4.9 0.0 0.0 0.0 0.0 2.7
67.1 13.5 6.3 0.0 4.7 4.9 0.0 0.0 0.0 0.0 2.7
67.87 12.77 6.29 0.0 4.69 4.89 0.0 0.0 0.0 0.0 2.69
66.4 12.8 6.3 0.0 4.7 6.3 0.0 0.0 0.0 0.0 2.7
65.8 12.8 6.9 0.0 4.7 6.3 0.0 0.0 0.0 0.0 2.7
66.0 12.9 6.3 0.0 4.7 6.3 0.0 0.0 0.0 0.0 2.7
66.03 12.89 6.29 0.0 4.7 6.39 0.0 0.0 0.0 0.0 2.9
65.63 12.49 7.49 0.0 4.7 6.29 0.0 0.0 0.0 0.0 2.6
66.07 12.51 6.31 0.0 4.7 6.31 0.0 0.0 0.0 0.0 2.7
66.13 12.59 6.29 0.0 4.7 6.39 0.0 0.0 0.0 0.0 3.1
76.28 4.58 0.06 11.26 0.19 7.1 0.0 0.0 0.53 0.0 0.0
74.26 4.58 0.08 11.99 0.34 7.3 1.01 0.0 0.44 0.0 0.0
75.25 4.58 0.0 10.52 0.43 7.3 1.51 0.0 0.41 0.0 0.0
73.86 4.58 0.0 11.49 0.44 7.3 1.49 0.0 0.44 0.4 0.0
73.26 4.58 0.0 11.49 0.42 7.3 1.51 0.0 0.44 1.0 0.0
75.89 4.46 0.06 10.12 0.19 7.62 1.13 0.0 0.53 0.0 0.0
75.89 4.46 0.06 10.62 0.19 7.62 0.63 0.0 0.53 0.0 0.0
74.25 4.58 0.0 11.01 0.44 8.3 1.01 0.0 0.41 0.0 0.0
75.25 4.58 0.0 11.02 0.33 7.3 1.01 0.0 0.41 0.0 0.0
